pair,tabpfn,tabpfn_direct,tabpfn_her,tabpfn_his
"(392, 407)",0.27258414292431254,0.2921730875968933,0.5079217553138733,0.5366656184196472
"(392, 408)",0.2144573061784012,0.18634125590324402,0.38417407870292664,0.5582295060157776
"(392, 409)",0.18682981479432037,0.17323078215122223,0.32236751914024353,0.579555332660675
"(392, 410)",0.12944607383826678,0.18439698219299316,0.3523988723754883,0.3673282861709595
"(392, 411)",0.15380634355265954,0.18212035298347473,0.4235481023788452,0.3631378412246704
"(392, 412)",0.21500349748105307,0.1845957636833191,0.560210108757019,0.3837908208370209
"(392, 413)",0.23902083121355133,0.24070921540260315,0.4577980637550354,0.5221097469329834
"(392, 414)",0.1949451533732116,0.1831819862127304,0.6132816076278687,0.31787216663360596
"(392, 415)",0.2004134878108701,0.19705839455127716,0.4259558916091919,0.47050291299819946
"(393, 397)",0.13825613865694386,0.23317793011665344,0.27666229009628296,0.49972888827323914
"(393, 398)",0.1577451261119709,0.20698384940624237,0.45867854356765747,0.34391215443611145
"(393, 399)",0.21299392559006503,0.2733568847179413,0.4869673550128937,0.43738850951194763
"(393, 400)",0.11621867314497791,0.16521859169006348,0.4203140139579773,0.27650439739227295
"(393, 401)",0.2153149506725356,0.22200065851211548,0.4303591251373291,0.5003145933151245
"(393, 402)",0.11480990016550408,0.1690192073583603,0.20897144079208374,0.5494047403335571
"(393, 403)",0.1280861379758047,0.18564283847808838,0.23456771671772003,0.5460518598556519
"(393, 404)",0.18473869051591407,0.2609291076660156,0.32100194692611694,0.5755064487457275
"(393, 405)",0.14881222802432603,0.13724973797798157,0.245211660861969,0.60687255859375
"(393, 406)",0.12951007036230067,0.178964763879776,0.2711317539215088,0.4776647090911865
"(393, 407)",0.21487145376639738,0.2995176315307617,0.46528318524360657,0.46180790662765503
"(393, 408)",0.2090655012435274,0.25284281373023987,0.37453195452690125,0.558204710483551
"(393, 409)",0.1211604135176092,0.16811427474021912,0.23425157368183136,0.5172234773635864
"(393, 410)",0.09659507496263675,0.1581411361694336,0.31722065806388855,0.3045043647289276
"(393, 411)",0.09792213497952673,0.14085593819618225,0.363768994808197,0.26918768882751465
"(393, 412)",0.19938724661564677,0.18902675807476044,0.5712102055549622,0.3490610718727112
"(393, 413)",0.13891785894621833,0.19290748238563538,0.3598265051841736,0.38606899976730347
"(393, 414)",0.15769824031426793,0.1849440634250641,0.6006476879119873,0.26254698634147644
"(393, 415)",0.14872073981805123,0.1467159241437912,0.3929010331630707,0.37851959466934204
"(394, 397)",0.18751410319017126,0.21388867497444153,0.3220222294330597,0.5823017358779907
"(394, 398)",0.23182228610711064,0.1785285770893097,0.5366986989974976,0.4319412112236023
"(394, 399)",0.29829328113901,0.27100205421447754,0.5689629316329956,0.5242754220962524
"(394, 400)",0.1758432747559766,0.16710467636585236,0.5110000371932983,0.3441159725189209
"(394, 401)",0.2730827436377865,0.1833144724369049,0.49529802799224854,0.5513503551483154
"(394, 402)",0.2027734382040709,0.17881029844284058,0.3189275562763214,0.6357977986335754
"(394, 403)",0.15437168271160218,0.15951859951019287,0.2627836763858795,0.5874477624893188
"(394, 404)",0.2615342758673851,0.23221445083618164,0.40050390362739563,0.6530130505561829
"(394, 405)",0.21879341113128703,0.15242931246757507,0.3385211229324341,0.6463212966918945
"(394, 406)",0.24612983224130858,0.18131068348884583,0.42108774185180664,0.5845096111297607
"(394, 407)",0.3047385161951297,0.29345282912254333,0.5387601852416992,0.565629243850708
"(394, 408)",0.25405174433228694,0.2165195494890213,0.4491006135940552,0.5656900405883789
"(394, 409)",0.16959717910238759,0.1545657217502594,0.2915017306804657,0.5818050503730774
"(394, 410)",0.1320159524976816,0.13924822211265564,0.3600485324859619,0.36666154861450195
"(394, 411)",0.15169680092488136,0.12174499034881592,0.4684112071990967,0.32385390996932983
"(394, 412)",0.2603131657808788,0.1838221400976181,0.6065862774848938,0.4291445016860962
"(394, 413)",0.22214307676395606,0.17759978771209717,0.45122694969177246,0.49230897426605225
"(394, 414)",0.2076619613531534,0.1802971512079239,0.6261544227600098,0.33164656162261963
"(394, 415)",0.21642620466742812,0.15998372435569763,0.4666590690612793,0.46377798914909363
"(395, 397)",0.13296474329200159,0.14152240753173828,0.273912638425827,0.4854275584220886
"(395, 398)",0.2132030499749904,0.16174373030662537,0.48941221833229065,0.43563082814216614
"(395, 399)",0.2533916790886881,0.210325688123703,0.46578487753868103,0.5440101027488708
"(395, 400)",0.13377074720407478,0.14039431512355804,0.4476473331451416,0.29883065819740295
"(395, 401)",0.2952082125920974,0.16917680203914642,0.4683832824230194,0.6302706003189087
"(395, 402)",0.16799026639968773,0.14597350358963013,0.2811850905418396,0.5974366068840027
"(395, 403)",0.1113578296606299,0.1030733659863472,0.23241817951202393,0.47912701964378357
"(395, 404)",0.18595619696008825,0.14324863255023956,0.341328889131546,0.5448006391525269
"(395, 405)",0.20854446212067757,0.1342783123254776,0.315650075674057,0.6606824398040771
"(395, 406)",0.1797927084133022,0.1341557800769806,0.34552186727523804,0.5203511714935303
"(395, 407)",0.22052644076781558,0.19182264804840088,0.4627164304256439,0.4765909016132355
"(395, 408)",0.1874119534445029,0.129603773355484,0.3738972544670105,0.5012391805648804
"(395, 409)",0.11382384966728942,0.10656718909740448,0.24332299828529358,0.4677891135215759
"(395, 410)",0.08644776809565968,0.09543205797672272,0.2777150869369507,0.311282217502594
"(395, 411)",0.16034687926058844,0.14128698408603668,0.43103259801864624,0.3720063865184784
"(395, 412)",0.1982758852733113,0.13210813701152802,0.5252090096473694,0.37751805782318115
"(395, 413)",0.187102155779864,0.12761598825454712,0.42225995659828186,0.4430970847606659
"(395, 414)",0.17137277971075449,0.15421180427074432,0.5669206380844116,0.3022870719432831
"(395, 415)",0.19927496000831724,0.1656748652458191,0.41554325819015503,0.47955286502838135
"(396, 397)",0.16295779467686344,0.18172410130500793,0.334564745426178,0.48707401752471924
"(396, 398)",0.16407431937855854,0.14377695322036743,0.4897751212120056,0.33499929308891296
"(396, 399)",0.24733310362869076,0.2214253842830658,0.5656933784484863,0.43722113966941833
"(396, 400)",0.11717284939343209,0.14758870005607605,0.44060274958610535,0.2659376263618469
"(396, 401)",0.24705247175760903,0.15947461128234863,0.4686869978904724,0.5271161198616028
"(396, 402)",0.2071990103782042,0.1879388391971588,0.34619027376174927,0.5985119342803955
"(396, 403)",0.13065342972959115,0.14017264544963837,0.2556271553039551,0.5111093521118164
"(396, 404)",0.22662732139780317,0.2070176750421524,0.38149288296699524,0.5940538644790649
"(396, 405)",0.24050773887938703,0.15727461874485016,0.37940406799316406,0.6339092254638672
"(396, 406)",0.2237070130265515,0.1634882092475891,0.4184989333152771,0.5345461964607239
"(396, 407)",0.2563152618067832,0.2602708339691162,0.47881871461868286,0.5353075265884399
"(396, 408)",0.24707256253770993,0.17950354516506195,0.4566822052001953,0.5410163998603821
"(396, 409)",0.12250866968544472,0.12265908718109131,0.2611575126647949,0.4690987765789032
"(396, 410)",0.08604263780412325,0.11654913425445557,0.3263806700706482,0.2636266350746155
"(396, 411)",0.10693754955909096,0.10742764919996262,0.40552201867103577,0.26370343565940857
"(396, 412)",0.22572290118359817,0.16955462098121643,0.5698999762535095,0.3960745930671692
"(396, 413)",0.17157554300726297,0.15821602940559387,0.4095461964607239,0.41894063353538513
"(396, 414)",0.18018629304985012,0.17053306102752686,0.6342775821685791,0.2840811312198639
"(396, 415)",0.18203879824451707,0.14488142728805542,0.48175087571144104,0.3778691589832306
"(416, 422)",0.25370896944359345,0.21853968501091003,0.48104941844940186,0.5274072885513306
"(416, 423)",0.3060903097789591,0.24853242933750153,0.47823774814605713,0.6400379538536072
"(416, 424)",0.17109890109496817,0.14423319697380066,0.2894982397556305,0.591018795967102
"(416, 425)",0.22243406610842875,0.2488318681716919,0.3874513804912567,0.5740954279899597
"(416, 426)",0.28437525245738016,0.3093087673187256,0.47416797280311584,0.5997352600097656
"(416, 427)",0.2379234467249347,0.21466119587421417,0.41697531938552856,0.5705935955047607
"(416, 428)",0.16635374381678325,0.1425347626209259,0.3816119134426117,0.43592387437820435
"(416, 429)",0.2841771739670875,0.2576623260974884,0.549059271812439,0.5175710320472717
"(417, 422)",0.19271353289636295,0.16384397447109222,0.5322713851928711,0.3620587885379791
"(417, 423)",0.24139217344814412,0.1998777687549591,0.5096738934516907,0.47362083196640015
"(417, 424)",0.092401792299313,0.0982745811343193,0.2928953170776367,0.315477192401886
"(417, 425)",0.17751942476226645,0.18464162945747375,0.41506457328796387,0.42769110202789307
"(417, 426)",0.19471351012778904,0.20248031616210938,0.49352940917015076,0.3945327401161194
"(417, 427)",0.2561449333379784,0.21461346745491028,0.4989783763885498,0.5133387446403503
"(417, 428)",0.10828041597971882,0.09951287508010864,0.39722225069999695,0.27259403467178345
"(417, 429)",0.21926109349078615,0.2192603349685669,0.62152099609375,0.3527814745903015
"(418, 422)",0.12790295712530053,0.1481972336769104,0.4613977074623108,0.277207612991333
"(418, 423)",0.12584236571179108,0.13639460504055023,0.3819182813167572,0.3295007646083832
"(418, 424)",0.10101828710866378,0.0873483270406723,0.274126261472702,0.36851006746292114
"(418, 425)",0.10792340114265464,0.15119688212871552,0.33001503348350525,0.32702571153640747
"(418, 426)",0.13254360181815095,0.18189772963523865,0.4047932028770447,0.32743534445762634
"(418, 427)",0.12446833235615884,0.13054154813289642,0.35327038168907166,0.35233163833618164
"(418, 428)",0.15338220037014594,0.12737369537353516,0.4349532127380371,0.35264068841934204
"(418, 429)",0.14406957430339062,0.16474568843841553,0.5449851751327515,0.26435503363609314
"(419, 422)",0.19691205317107574,0.15761788189411163,0.5559136867523193,0.3542133569717407
"(419, 423)",0.2914408038941474,0.23838062584400177,0.5808629989624023,0.5017375946044922
"(419, 424)",0.1354562309423848,0.08727940917015076,0.3801514506340027,0.3563217520713806
"(419, 425)",0.18731635393699264,0.19365376234054565,0.45272737741470337,0.41375088691711426
"(419, 426)",0.21788472135168035,0.22119079530239105,0.5343353152275085,0.40776777267456055
"(419, 427)",0.23373902980453032,0.18967372179031372,0.5059558749198914,0.4619751274585724
"(419, 428)",0.13837967103699444,0.12299299240112305,0.44753560423851013,0.30920371413230896
"(419, 429)",0.2458598214053609,0.22685642540454865,0.6492347717285156,0.378691703081131
"(420, 422)",0.24095509166706108,0.18812379240989685,0.501020073890686,0.48092901706695557
"(420, 423)",0.27939079187113336,0.2192780077457428,0.49784931540489197,0.5611954927444458
"(420, 424)",0.13344220199601775,0.11401929706335068,0.2718183696269989,0.4909241497516632
"(420, 425)",0.2062245188554357,0.2123548984527588,0.39921700954437256,0.5165724754333496
"(420, 426)",0.2711614997809466,0.2584231197834015,0.488881379365921,0.5546570420265198
"(420, 427)",0.24975618963186008,0.19344671070575714,0.4451160132884979,0.5611035823822021
"(420, 428)",0.14312993024299026,0.11079340428113937,0.3688124120235443,0.388083279132843
"(420, 429)",0.29138095089196625,0.25478124618530273,0.6108170747756958,0.47703471779823303
"(421, 422)",0.19790394448872206,0.14154620468616486,0.399254709482193,0.4956834316253662
"(421, 423)",0.1978979898265809,0.16168159246444702,0.3564701974391937,0.5551599860191345
"(421, 424)",0.17533723121191613,0.13195109367370605,0.32242581248283386,0.5438064336776733
"(421, 425)",0.15599775361066115,0.17293795943260193,0.29355940222740173,0.5314009785652161
"(421, 426)",0.21773975922863542,0.20513544976711273,0.4043554663658142,0.5384860038757324
"(421, 427)",0.1680540817923486,0.16359040141105652,0.3043837547302246,0.5521125197410583
"(421, 428)",0.17617484508658787,0.12832319736480713,0.3988548219203949,0.4417016804218292
"(421, 429)",0.2063588149929192,0.18326020240783691,0.4815245568752289,0.42855304479599
"(430, 440)",0.10502051901779996,0.17100052535533905,0.4959251284599304,0.21176688373088837
"(430, 441)",0.1714505640929218,0.20012235641479492,0.5687925815582275,0.30142897367477417
"(430, 442)",0.15127861528649866,0.19394680857658386,0.5086660981178284,0.29740259051322937
"(430, 443)",0.16324953351441351,0.173985555768013,0.5402664542198181,0.30216485261917114
"(430, 444)",0.12379409276970677,0.15110257267951965,0.5809289216995239,0.21309679746627808
"(430, 445)",0.19464713814498324,0.1487778127193451,0.5732001066207886,0.3395797312259674
"(430, 446)",0.16516820369126606,0.18110555410385132,0.46883702278137207,0.3522934317588806
"(430, 447)",0.14929641919962933,0.11119800806045532,0.40459686517715454,0.3690004348754883
"(430, 448)",0.1946949058359344,0.2542203366756439,0.5723797082901001,0.3401499092578888
"(430, 449)",0.19798181068449772,0.28073978424072266,0.5653390288352966,0.3502001464366913
"(430, 450)",0.18630791686496906,0.20474150776863098,0.5135926008224487,0.36275428533554077
"(430, 451)",0.13405789281421931,0.07632662355899811,0.31907373666763306,0.4201470613479614
"(430, 452)",0.14263697638750727,0.13408303260803223,0.36381101608276367,0.3920633792877197
"(430, 453)",0.09030638465124596,0.08902227878570557,0.24836677312850952,0.3636009097099304
"(431, 440)",0.08709987576124334,0.12052492797374725,0.5356756448745728,0.1625981628894806
"(431, 441)",0.11905384972051891,0.1277323067188263,0.5886579751968384,0.20224621891975403
"(431, 442)",0.12268634468075845,0.15486398339271545,0.5425635576248169,0.22612345218658447
"(431, 443)",0.11593387738064465,0.13478726148605347,0.5277735590934753,0.21966594457626343
"(431, 444)",0.08634328120035661,0.12756814062595367,0.6306114196777344,0.13691994547843933
"(431, 445)",0.12296517722803912,0.1259140968322754,0.5921273231506348,0.2076667845249176
"(431, 446)",0.1730171834680938,0.17775923013687134,0.576370358467102,0.300184041261673
"(431, 447)",0.15937145593836277,0.09357529878616333,0.48721468448638916,0.3271072506904602
"(431, 448)",0.16798302503270435,0.17133569717407227,0.6152141690254211,0.2730480432510376
"(431, 449)",0.17218831254328393,0.23245477676391602,0.6048972606658936,0.2846571207046509
"(431, 450)",0.11028687323458897,0.16338184475898743,0.5010048747062683,0.22013133764266968
"(431, 451)",0.1393067696263941,0.08035750687122345,0.3799997568130493,0.3665969967842102
"(431, 452)",0.13349510220991778,0.12772849202156067,0.3903598487377167,0.34197959303855896
"(431, 453)",0.08751501593833844,0.08951510488986969,0.2914558947086334,0.3002684712409973
"(432, 440)",0.16071196070238258,0.12763118743896484,0.44450777769088745,0.36155039072036743
"(432, 441)",0.21862564488994352,0.16390421986579895,0.4705834984779358,0.4645841717720032
"(432, 442)",0.16727187257860265,0.1537950485944748,0.4075043797492981,0.41047871112823486
"(432, 443)",0.17902642510740208,0.13976727426052094,0.40152859687805176,0.44586220383644104
"(432, 444)",0.1701766868831669,0.15783244371414185,0.480527400970459,0.3541456460952759
"(432, 445)",0.202057745448478,0.14757174253463745,0.4620863199234009,0.43727272748947144
"(432, 446)",0.1990337637544144,0.1707601696252823,0.36855438351631165,0.5400390625
"(432, 447)",0.12519892444152347,0.0855226218700409,0.2728821933269501,0.45880210399627686
"(432, 448)",0.2251036788129701,0.20199021697044373,0.4795362055301666,0.46941956877708435
"(432, 449)",0.20906766820029077,0.21497803926467896,0.4550917148590088,0.4593967795372009
"(432, 450)",0.1877526000506986,0.17662937939167023,0.41724544763565063,0.4499811828136444
"(432, 451)",0.12567409099442095,0.07061067223548889,0.24467900395393372,0.5136284232139587
"(432, 452)",0.08954209881234743,0.09646092355251312,0.18810883164405823,0.4760122001171112
"(432, 453)",0.07220147758253503,0.07807078212499619,0.1591847538948059,0.45357030630111694
"(433, 440)",0.13142140178501904,0.1522853821516037,0.4444401264190674,0.2957010269165039
"(433, 441)",0.22553457365638252,0.21818006038665771,0.503571093082428,0.4478703737258911
"(433, 442)",0.22241652130770717,0.22714941203594208,0.5008547306060791,0.4440739154815674
"(433, 443)",0.2235198407886294,0.22144949436187744,0.4798418879508972,0.465819776058197
"(433, 444)",0.18383081758754116,0.18662044405937195,0.5358294248580933,0.3430771231651306
"(433, 445)",0.2322840051565347,0.20090442895889282,0.5209793448448181,0.4458602964878082
"(433, 446)",0.28173074454217684,0.23861172795295715,0.4927099347114563,0.5717983841896057
"(433, 447)",0.19510055758274092,0.11992612481117249,0.37945571541786194,0.5141589641571045
"(433, 448)",0.27326881276089665,0.273253470659256,0.5771684050559998,0.47346460819244385
"(433, 449)",0.31262471095483235,0.3543470501899719,0.5672939419746399,0.5510806441307068
"(433, 450)",0.2042906439143266,0.22406408190727234,0.4371422529220581,0.4673321843147278
"(433, 451)",0.15039956490807427,0.09839026629924774,0.2721025347709656,0.5527312159538269
"(433, 452)",0.1320216400858616,0.1389143317937851,0.26939478516578674,0.4900675415992737
"(433, 453)",0.10118613355075468,0.11066356301307678,0.20192742347717285,0.5011014938354492
"(434, 440)",0.17849296518690494,0.1926131248474121,0.39144015312194824,0.45599043369293213
"(434, 441)",0.21266392655505229,0.22976277768611908,0.3784366846084595,0.5619537830352783
"(434, 442)",0.1885080096469096,0.2218385934829712,0.36183688044548035,0.5209751129150391
"(434, 443)",0.16862454671503002,0.19488830864429474,0.31757381558418274,0.5309774875640869
"(434, 444)",0.20188280408847525,0.2326030731201172,0.4298427402973175,0.46966665983200073
"(434, 445)",0.22655783667283202,0.19859722256660461,0.4158306419849396,0.5448319911956787
"(434, 446)",0.20341846839099276,0.224635511636734,0.32924509048461914,0.6178329586982727
"(434, 447)",0.12555560399110632,0.10811398178339005,0.23254068195819855,0.5399296283721924
"(434, 448)",0.22902828820715015,0.26939070224761963,0.41869980096817017,0.5469987988471985
"(434, 449)",0.19993317390837007,0.25805696845054626,0.35949400067329407,0.5561516284942627
"(434, 450)",0.16784259920960487,0.2064436823129654,0.31839701533317566,0.5271487832069397
"(434, 451)",0.12115516191024511,0.08383408188819885,0.1992558240890503,0.6080382466316223
"(434, 452)",0.08003573612402448,0.11940407752990723,0.1463111937046051,0.5470240116119385
"(434, 453)",0.07113905214936311,0.10215950012207031,0.12361601740121841,0.5754840970039368
"(435, 440)",0.2005905686043974,0.26893341541290283,0.4990553855895996,0.4019404947757721
"(435, 441)",0.32727259101172024,0.3394983410835266,0.5961057543754578,0.5490176677703857
"(435, 442)",0.24568131829152406,0.2942621111869812,0.498019814491272,0.4933163523674011
"(435, 443)",0.1932214266176988,0.231589674949646,0.41046851873397827,0.4707338511943817
"(435, 444)",0.1500140277848061,0.24744123220443726,0.4859952926635742,0.30867382884025574
"(435, 445)",0.22264171299852364,0.2209295630455017,0.4754774570465088,0.46824872493743896
"(435, 446)",0.20787434983756903,0.2540838420391083,0.411603182554245,0.5050358176231384
"(435, 447)",0.14392395350154974,0.12477042526006699,0.2906774580478668,0.49513283371925354
"(435, 448)",0.2953069678323743,0.39320608973503113,0.5629382133483887,0.5245814919471741
"(435, 449)",0.3025611960263177,0.4226286709308624,0.54874187707901,0.5513725280761719
"(435, 450)",0.20864801893090146,0.27044913172721863,0.4346722364425659,0.48001229763031006
"(435, 451)",0.10696082295643095,0.09567487239837646,0.21684682369232178,0.4932551980018616
"(435, 452)",0.09769558837895431,0.15561166405677795,0.2227543592453003,0.4385799169540405
"(435, 453)",0.08795085733176222,0.14710119366645813,0.18238283693790436,0.48223209381103516
"(436, 440)",0.3440418348318417,0.28975287079811096,0.5687217712402344,0.6049387454986572
"(436, 441)",0.40527168006493497,0.3305681645870209,0.5880773663520813,0.689146876335144
"(436, 442)",0.343005537127965,0.3258061408996582,0.5387427806854248,0.6366777420043945
"(436, 443)",0.18136514804468895,0.19884201884269714,0.3320922553539276,0.5461288094520569
"(436, 444)",0.29913004426795453,0.27767348289489746,0.5776185393333435,0.5178678035736084
"(436, 445)",0.2984528302171441,0.2348143607378006,0.5134701728820801,0.5812466740608215
"(436, 446)",0.24090812522389982,0.2479185312986374,0.40441253781318665,0.5956989526748657
"(436, 447)",0.13529797835848534,0.1133083701133728,0.2585581839084625,0.5232786536216736
"(436, 448)",0.38609792626380113,0.36737656593322754,0.599834680557251,0.6436738967895508
"(436, 449)",0.3790731981606257,0.40615299344062805,0.5607361793518066,0.6760277152061462
"(436, 450)",0.2689133916301216,0.27259159088134766,0.4616851806640625,0.5824605226516724
"(436, 451)",0.11374163030944118,0.08721880614757538,0.2019900530576706,0.5631051063537598
"(436, 452)",0.12407069031269202,0.14992773532867432,0.22221755981445312,0.5583298206329346
"(436, 453)",0.09723645854691476,0.12716522812843323,0.16899505257606506,0.5753805041313171
"(437, 440)",0.16973933414399056,0.14716340601444244,0.4065195322036743,0.41754287481307983
"(437, 441)",0.2324346777081132,0.17089834809303284,0.4403960704803467,0.5277855396270752
"(437, 442)",0.18618850707881762,0.17458318173885345,0.3949142098426819,0.47146570682525635
"(437, 443)",0.17512875688705165,0.14646831154823303,0.36143383383750916,0.4845389127731323
"(437, 444)",0.1926254173141615,0.15716758370399475,0.4847590923309326,0.39736318588256836
"(437, 445)",0.2211070396495689,0.14069637656211853,0.4636070430278778,0.4769276976585388
"(437, 446)",0.18988015276221404,0.14556092023849487,0.3535960912704468,0.5369973182678223
"(437, 447)",0.12609087591707357,0.08676531165838242,0.24218858778476715,0.520630955696106
"(437, 448)",0.3032130770541741,0.2560572028160095,0.5269626975059509,0.5753976106643677
"(437, 449)",0.24386560198207974,0.2449856698513031,0.4526532292366028,0.5387470722198486
"(437, 450)",0.19771396074099457,0.19098542630672455,0.381224125623703,0.5186291933059692
"(437, 451)",0.10334309968871125,0.06727594137191772,0.18629147112369537,0.5547387599945068
"(437, 452)",0.07062950768684306,0.08972179144620895,0.14474472403526306,0.4879591166973114
"(437, 453)",0.059793136854113804,0.07654724270105362,0.11764112859964371,0.5082672834396362
"(438, 440)",0.15492025426041067,0.11417445540428162,0.35595619678497314,0.4352228045463562
"(438, 441)",0.1960951633682786,0.13253924250602722,0.357972115278244,0.54779452085495
"(438, 442)",0.1620367762407824,0.1436152160167694,0.3371972441673279,0.48054003715515137
"(438, 443)",0.1349817103265707,0.10192844271659851,0.28502875566482544,0.4735722541809082
"(438, 444)",0.16223945707725562,0.1096251830458641,0.3814457654953003,0.42532771825790405
"(438, 445)",0.1822559088782043,0.11234445869922638,0.37811410427093506,0.4820129871368408
"(438, 446)",0.141289986808669,0.1072244644165039,0.25743943452835083,0.5488280653953552
"(438, 447)",0.09527301970533131,0.060941312462091446,0.1795535683631897,0.5306105613708496
"(438, 448)",0.23620776132824517,0.19172313809394836,0.42377495765686035,0.5573896169662476
"(438, 449)",0.19928798269539527,0.17955100536346436,0.38022807240486145,0.5241274833679199
"(438, 450)",0.16851569995290738,0.15791888535022736,0.3241773545742035,0.5198256373405457
"(438, 451)",0.09221405569007857,0.053617849946022034,0.16130521893501282,0.5716743469238281
"(438, 452)",0.057471549388786514,0.06750091910362244,0.1158021092414856,0.49629104137420654
"(438, 453)",0.04850340406586051,0.05380791053175926,0.09237539023160934,0.525068461894989
"(439, 440)",0.23032718107324257,0.17678844928741455,0.47431957721710205,0.4855949282646179
"(439, 441)",0.2800633452857646,0.20110000669956207,0.4835802912712097,0.5791454911231995
"(439, 442)",0.24137214108224825,0.19582398235797882,0.4502815902233124,0.536047101020813
"(439, 443)",0.2460542280516691,0.19209128618240356,0.45184576511383057,0.5445535778999329
"(439, 444)",0.27174832395832027,0.17956414818763733,0.5371187925338745,0.5059370994567871
"(439, 445)",0.2757875721280527,0.18507346510887146,0.5073394179344177,0.5435957908630371
"(439, 446)",0.27630502121583334,0.19270890951156616,0.44668030738830566,0.6185744404792786
"(439, 447)",0.19073287691792729,0.11208757013082504,0.3292839229106903,0.579235315322876
"(439, 448)",0.332017086682292,0.24549797177314758,0.5428913831710815,0.6115718483924866
"(439, 449)",0.2950523442862263,0.27914053201675415,0.5184155702590942,0.5691425204277039
"(439, 450)",0.23712098314703667,0.22737367451190948,0.42098134756088257,0.5632576942443848
"(439, 451)",0.17871721199281865,0.08446843177080154,0.2840695381164551,0.6291319131851196
"(439, 452)",0.1223075765831183,0.1247134655714035,0.2141210436820984,0.5712076425552368
"(439, 453)",0.10391532991080865,0.09241469949483871,0.18050244450569153,0.5757004022598267
"(454, 460)",0.1364492843899079,0.10483065992593765,0.3345051407814026,0.40791386365890503
"(454, 461)",0.18106397880405112,0.18492397665977478,0.2889772057533264,0.6265683770179749
"(454, 462)",0.05126806645990589,0.08382106572389603,0.07598931342363358,0.6746746897697449
"(454, 463)",0.10573355755027514,0.16154274344444275,0.1665656864643097,0.6347859501838684
"(454, 464)",0.1688328352704147,0.14327757060527802,0.23965609073638916,0.7044796347618103
"(454, 465)",0.19760743436570039,0.15078219771385193,0.6282522678375244,0.3145351707935333
"(455, 460)",0.10465804920120458,0.1032838225364685,0.27080097794532776,0.38647589087486267
"(455, 461)",0.10018733634609767,0.15014223754405975,0.2117425799369812,0.47315630316734314
"(455, 462)",0.04729065796012577,0.07986313849687576,0.08444444835186005,0.560020923614502
"(455, 463)",0.1709610436160247,0.18436112999916077,0.2659456431865692,0.6428420543670654
"(455, 464)",0.126742102782611,0.13766123354434967,0.24473974108695984,0.5178648233413696
"(455, 465)",0.13240261045825363,0.1428546905517578,0.5660575032234192,0.23390311002731323
"(456, 460)",0.1522523788799539,0.17015057802200317,0.29526689648628235,0.5156432390213013
"(456, 461)",0.15270979366490245,0.19395965337753296,0.27323320508003235,0.5588991045951843
"(456, 462)",0.06305421479692086,0.09728293120861053,0.09958314895629883,0.6331815719604492
"(456, 463)",0.13091351483233638,0.1518106758594513,0.2155364751815796,0.6073845028877258
"(456, 464)",0.23700717595275833,0.23909707367420197,0.34680071473121643,0.6834102869033813
"(456, 465)",0.1438082904336646,0.13950380682945251,0.5452765226364136,0.2637346088886261
"(457, 460)",0.15614694440881394,0.12637005746364594,0.5289916396141052,0.29517847299575806
"(457, 461)",0.17371160274323927,0.13091504573822021,0.5028413534164429,0.34546005725860596
"(457, 462)",0.15105670381323932,0.09752728044986725,0.3196990489959717,0.47249656915664673
"(457, 463)",0.1459302806706475,0.12778711318969727,0.38418084383010864,0.3798478841781616
"(457, 464)",0.1748024986702461,0.12222155183553696,0.4978194236755371,0.35113635659217834
"(457, 465)",0.14917494424410904,0.13881409168243408,0.655169665813446,0.22768902778625488
"(458, 460)",0.13909747378094295,0.1219896525144577,0.2530144453048706,0.5497609972953796
"(458, 461)",0.12928652711114985,0.1265578269958496,0.21348819136619568,0.6055909991264343
"(458, 462)",0.0760941342731769,0.08877299726009369,0.1173710823059082,0.6483209729194641
"(458, 463)",0.12687878387907858,0.13946634531021118,0.1903940737247467,0.6664009094238281
"(458, 464)",0.2535220101818272,0.22867098450660706,0.3525957763195038,0.7190160155296326
"(458, 465)",0.14835755058823352,0.12248435616493225,0.4379010796546936,0.3387923836708069
"(459, 460)",0.19246341647551013,0.13274329900741577,0.3070269525051117,0.6268616318702698
"(459, 461)",0.19134091991422508,0.161788672208786,0.2686523199081421,0.712225079536438
"(459, 462)",0.10189369382698032,0.08508934825658798,0.13205480575561523,0.7716015577316284
"(459, 463)",0.17614957585365154,0.16438491642475128,0.24105021357536316,0.7307588458061218
"(459, 464)",0.2617063896247771,0.22874459624290466,0.33125603199005127,0.7900426387786865
"(459, 465)",0.23956753549490983,0.1666242927312851,0.5777012705802917,0.4146910309791565
"(466, 481)",0.2407638581499114,0.1793704330921173,0.4914710521697998,0.4898841083049774
"(466, 482)",0.18441015720662346,0.1654534935951233,0.46092483401298523,0.40008726716041565
"(466, 483)",0.3209192181969627,0.30800238251686096,0.5111405849456787,0.6278492212295532
"(466, 484)",0.09026829709562101,0.09830362349748611,0.15561839938163757,0.5800618529319763
"(466, 485)",0.18675712975512404,0.14623978734016418,0.32673928141593933,0.5715784430503845
"(466, 486)",0.1563153173831111,0.14796289801597595,0.2577313780784607,0.6065047979354858
"(466, 487)",0.13304538545184208,0.11907216906547546,0.21920183300971985,0.6069537997245789
"(466, 488)",0.15955382079695823,0.159963458776474,0.2326572686433792,0.6857891082763672
"(466, 489)",0.26263014179799526,0.2555761933326721,0.4856402277946472,0.5407915711402893
